"word","interim_btwn","final_btwn"
"availability",13.4681730045097,3315.680242659
"available",5901.45289748807,15443.0938133959
"averett",0,0
"avoid",32.494805220379,9159.75843498941
"avoiding",31.5091672735835,1937.95700979331
"avvisati",0,2171.89412654938
"awaits",0,11.269870664552
"aware",0,1110.74941631589
"awareness",45.9609635868552,4383.38862080777
"away",0,155.413879148055
"awesome",23.6549245369426,156.290074443909
"b",0,12555.9756526632
"ba",0,408.859082868831
"bachelor",0,3.5875487520074
"bachelors",329.116176491002,1565.7631464411
"back",356.153039937035,0
"background",780.374620409598,1362.5334021828
"backgrounds",12008.1601019966,2524.87725584578
"backing",0,7.3122720164404
"backkgrounds",26.1786041216696,0
"balance",68.929111155929,0
"balanced",0,47.5610401663908
"balancing",0,304.052789976502
"ball",0,0
"ballantine",0,0.389473775865026
"band",0,89.8108243146499
"bandwidth",0,63.6941549972444
"bank",0,0
"barriers",0,1247.7517140743
"barrow",0,1702.82909720959
"baru",0,30.5856447380585
"base",0,134.602010302287
"based",9479.72463730663,17237.525214731
"basemetrics",0,65.9949614847722
"basic",523.306779936507,9160.10802409946
"basis",633.103764278852,6.65525866814619
"baskin",0,0.0638608341678108
"batch",0,10.0672846930064
"baumer",0,0
"bay",0,38.0937833187407
"bayesian",5.37451189557895,0
"baywilliams",0,2087.61765711381
"bcceea",0,0
"beautifulsoup",0,44.6736538285975
"beauty",0,45.1388601592737
"become",16.3654318703144,9696.03631419964
"becomes",0,554.955040454366
"becoming",13.3029523629653,328.397554103993
"beeen",26.1786041216696,0
"befits",0,142.022653625198
"began",30.0054994020449,535.170765205218
"begin",146.75703105788,480.7164347851
"beginning",1655.93323418324,5940.14605025204
"begins",164.446188796143,1041.17795402742
"begun",0,341.865512116708
"behave",0,1.34149778417912
"behavior",0.299881245324492,1396.06204743094
"behavioral",0,896.055814938382
"behaviors",37.8865291157012,0
"behind",0,10.2081497123696
"behoove",0,16.8160098716241
"behooves",0,8.24625583280443
"behrman",0,3751.49886070991
"beings",163.901502677322,20.1543169687513
"beliefs",0,0
"belongs",0,33.3373139307768
"beneficial",4880.42244137823,1531.97427188304
"benefit",11344.2044180839,18434.5164332397
"benefited",0,123.797073038897
"benefits",1934.10793679216,936.912151461943
"berends",0,19.0821406910128
"berg",0,0
"bergstroms",0,88.7988821509736
"berk",3.62573679091911,0
"berkeley",2299.04053298091,5794.66891585702
"berkeleyeducurriculum",0,0
"berkeleyedunewsdatascienceeducationopportunities",0,11.4752380205368
"berman",0,2062.451620902
"bernoulli",0,0
"best",6180.46927993376,7459.80521559653
"better",6340.43105303469,13418.1279552228
"betty",67.8956486266705,0
"beyond",1943.78212379496,3681.23085739009
"bhef",0,525.309407524165
"bhefcomsitesdefaultfilesbhefinvestingindsapdf",0,0
"bhew",18.0195333490215,0
"bi",0,0
"bias",4226.57365814379,2781.22551468973
"biased",1985.6486802802,132.520064219523
"biases",11.0544713677407,688.464943485786
"biases",0,1.32504623892405
"biemer",0,0
"big",604.510359455722,27972.4036947618
"bigdata",0,709.233698499394
"billions",0,1345.44017566455
"biographical",0,444.715511564831
"biographies",0,583.688148833481
"biological",3.86296546710052,0
"biology",43.524899894572,262.080838352122
"biostatisstics",13.9319400504084,0
"biostatistics",162.359341578084,0
"birch",0.0416666666666667,0
"bjc",0,0
"black",0,70.5779685029339
"blacksburg",0,28.7823478575168
"blend",0,426.530322539607
"blended",58.7573737215193,0
"blooms",0,66.4278198599934
"blur",47.3843694842993,0
"board",504.279995187517,1299.45207040885
"bodies",0,433.517706551015
"body",542.76414552265,2775.64150798931
"boland",0,101.793224400366
"bonds",0,27.248019512869
"books",0,0.389473775865026
"boot",0,9584.97445461472
"born",0,0.250163033700765
"borrowed",0,14.3650959415355
"borrowing",3.48770993396497,9.42451849528961
"bothoften",0.534193871973589,0
"boundaries",47.9130797192392,365.871839495799
"box",8483.01067145797,5405.43788852193
"boyd",4.27697183773364,0
"bp",0,0
"braganza",0,0
"brandnew",0,6.06883813665975
"bray",0,0
"breaches",1.67496855027683,0
"breadth",14.9836317952898,524.078116605048
"bren",40.8312726032474,29.1767846973727
"bressoud",0,0
"brian",0,109.366541902818
"bridge",107.581361429255,131.495451819769
"bridges",0,545.094341827824
"bridging",0,0
"brief",257.305099223064,0
"brighthive",0,109.366541902818
"bring",935.150881487965,0
"bringing",66.9049545707202,8.51692693753519
"brings",1360.5691764577,1.37199319702501
"britain",12.5518618460687,0
"broad",10082.1235731267,16188.8981174624
"broaden",89.2731773692153,0.860193318929536
"broadening",66.5495248996719,1046.76175283059
"broader",3673.73497167203,5725.02016642782
"broadest",0,0.72563397865226
"broadly",1002.39908341532,684.745501744591
"brochure",0,28.9347900251222
"broker",0,180.009935659993
"brought",1.82152589188923,903.419500824236
"browsedatasciencelanguages=en",0,482.325934020699
"browser",0,728.20881032228
"browsing",0,0
"bryant",0,0.00666666666666667
"bs",0,8780.600987042
"budget",58.7573737215193,0
"budgetary",0,7.14777333534545
"budgets",0,760.816584372733
"build",13014.5557112673,7110.05696831191
"builders",0,5.30829758076162
"building",3852.22992534863,8634.06195496187
"buildings",0,87.6983935309441
"builds",37.474655894843,918.066565173508
"built",6.39217124613782,2143.99429820026
"bullshit",0,1.09655870719699
"burden",0,5.87550256767203
"bureau",0.503846153846154,1246.01564071971
"burgeoning",0,64.0327320119977
"buried",0,11.5870879507319
"burnett",0,4109.58564473805
"buser",0,1388.35975963572
"business",2936.31997119916,21710.8600535835
"business",0,0
"businesses",5.37451189557895,167.69432140877
"businesshigher",0,760.133990195514
"busy",46.6342966801031,0
"butler",0,56.5168104095164
"byproducts",0,19.6734783931766
"c",2757.92940380856,13675.0968435002
"c",0,191.378820210611
"cadre",0,201.233648537037
"calculations",11.0092778620485,0
"calculus",0,3191.48550715424
"california",2478.03207009615,16032.4732783501
"call",575.789212969239,3.65559370670962
"called",698.347660219256,0
"calling",456.389090144903,1099.56761218709
"cambridge",0,10.9787558187849
"cameras",69.5738962454647,99.8941396132269
"camp",4.71213926564299,2136.88536341733
"campaigns",47.3595209882849,111.89799551621
"campbell",0,1
"campo",0,30.5856447380585
"camps",279.924403251527,4426.42026448901
"campus",71.6839005222971,360.091365277283
"campuses",784.826663388777,836.72338752533
"campuswide",0,52.7874863892274
"can",90857.1011977417,204107.456356956
"canadian",0.0995864242145296,0
"cancer",2.33254217581145,423.646674873575
"cancerous",96.3886836666716,16.2167231322004
"candid",0,28.9185986039228
"candidates",45.5937952301694,1056.38556036339
"candor",11.3055311867462,68.720081216427
"canned",0,40.9743419734093
"capabilities",33.9557427254208,985.010141768057
"capability",0,621.167438800882
"capable",3.03674756842229,51.9863345220963
"capacities",30.0054994020449,10.002993230835
"capacity",817.090243871055,1232.24719098377
"capitalization",0,0.249663303473784
"capstone",4191.49352510362,8590.47358851572
"capstonelike",43.3106068024815,0
"capstones",241.422908999964,0
"capture",0,394.00691932034
"captured",36.0222638174497,0
"captures",0,46.2419605413613
"car",0,0.249663303473784
"card",0,59.9075740489912
"cards",69.5738962454647,0
"care",5459.12727618484,1601.64412108361
"career",7741.8496806642,23918.4500833161
"careers",607.58210368569,5329.44211713994
"careful",6.44456030424281,748.596018181855
"carefully",336.210720603649,1527.51689128233
"carl",0,88.7988821509736
"carnegie",7.64768048831725,29.1018995010572
"carnegie",0,59.6903665713998
"carolina",0,45.1388601592737
"carpentries",0,965.445314074
"carpentry",0,0
"carreer",11.6101387979701,0
"carried",0,10.3008524739532
"carriquiry",0,2.40754204797827
"carry",5.37694540480257,0
"carrying",16.3901232163712,0
"case",570.5821449555,5178.43467623613
"cases",0,2128.5590130156
"catalyze",100.277514392188,0
"categories",0,385.005294041314
"category",7.17398447885308,0
"causal",0,442.260938954643
"causally",1.22887785090724,0
"causes",0,2.75613066161918
"cbe",0,1.16520931985253
"ccac",0,126.821998461654
"ccgatecheducontentminorcomputationaldataanalysis",0,0.48216400188202
"ceded",1.27608537031706,0
"celestial",11.0092778620485,0
"cellular",0,2.44966608819265
"census",1293.11077925811,1246.01564071971
"censuses",2.92919547840352,0
"center",2671.47492070088,760.582590173969
"centered",28.4211194664362,12.8701718330257
"centers",4654.68042935839,10023.015212572
"central",176.455695848409,141.09321527158
"centrality",0,83.5272527136176
"century",605.045001080002,0
"ceremony",0.0995864242145296,0
"certain",0,7278.82789067286
"certainly",78.3073135436835,286.773471642521
"certificate",255.057518238526,15348.8632675058
"certificates",27.8462321153699,6040.07719399387
"certify",27.8462321153699,61.7987592077054
"cetinkayarundel",111.786551383435,0
"cha",0,4110.86470466122
"chain",0,195.912155983078
"chairs",0,12.1094023289716
"chaitan",0,30.5856447380585
"challenge",19.4212502621268,9779.82163718454
"challenges",9121.57309784609,23049.489466202
"challenging",661.913415388421,4449.40392263853
"chance",9.91499507854111,314.053512472707
"change",4756.37102173437,8220.0002042397
"changed",24.6013974701225,0
"changes",6430.43417632954,1903.97296423003
"changing",1808.24759706437,589.163032728274
"chapter",2705.8205613287,10163.8649641575
"chapters",10.7445989069188,783.532850748369
"character",0,34.3432269893066
"characteristic",0,72.4148469378174
"characteristics",371.843277758371,1930.41964566168
"characterize",647.9485647137,85.0877467792235
"charge",0,28.9185986039228
"charles",0,109.366541902818
"chart",96.3886836666716,16.2167231322004
"check",0,70.9699753259889
"checking",0,85.0914697737872
"chemicals",0,0.16044163837581
"chemistry",58.7768378101188,104.120847295651
"chemists",11.3055311867462,60.2231250461169
"chen",7.52194940169508,4959.28698649483
"chetty",0,45.1986663516084
"chettys",0,98.6398122045599
"chiang",0,4091.95189444859
"chicago",14.6658703256824,421.563406350619
"chief",58.2975153078524,25.3870667990795
"children",0,976.31448188884
"childrens",50.5173539864164,0
"chin",0,2226.96405901221
"china",0,28.3663599986002
"chinas",0,0
"choice",0,34.3034801375462
"choices",964.392963847942,734.932908947861
"choose",319.127009923111,88.5464217001294
"choosing",401.009806198642,672.216562039311
"choosing",0,0.72563397865226
"chosen",34.6138467338736,649.095205691926
"chuang",0,38.5379393626207
"cities",4.80560922891673,41.5763475138692
"citizen",0,1107.71283756207
"citizens",0,6892.33510326925
"citizenship",7.5188922081638,0
"city",1631.38263578141,3449.63855217915
"civil",43.9023539413781,1139.66655382049
"claims",0,58.599149512471
"clark",632.247346786986,0
"class",756.400438674549,4655.14815558101
"classes",1244.60176558783,6417.52037642393
"classification",0,364.387734515046
"classroom",2800.43348786279,8407.93942049411
"classrooms",0,88.7988821509736
"classwork",37.495565267685,130.305264820836
"clean",0,305.529871775708
"cleaning",0,1200.33689944518
"cleansing",0,96.3503208459906
"clear",240.339902406293,2102.67483613295
"clearer",105.434307416749,0
"clearinghouse",144.949704808285,1059.41871301781
"clearly",1934.11298148678,280.780470904142
"client",18.8694996368915,153.631415662355
"clients",0,5.65077594192073
"climate",2.00802518920662,0
"clinical",2.33254217581145,0
"closely",8.23151323790024,377.584744556246
"closest",0,151.689558394405
"cloud",0,16538.9591634855
"cloudbased",0,433.679502472821
"clustering",0,10.2081497123696
"clusters",0,10.0957614644146
"cmda",0,169.488390636959
"cmj",0,0
"co",2052.83407954119,0
"coaching",24.3093932690321,0
"cocurricular",729.665692122827,0
"code",132.57027677723,6145.11270912382
"coded",0,35.6055592133762
"codella",7.76535171362029,8206.21017571802
"codeorg",0,62.7633288332082
"codes",0,797.584082171861
"codified",0,120.552405444199
"coding",0,2914.3547988408
"cognition",0,173.674598370031
"cognitive",0,290.60788603221
"cognizant",0,54.794499031679
"coherence",0,10.1484590723955
"cohesion",78.3073135436835,0
"cohesive",0,482.458082600351
"cohortbased",0,67.3431646722917
"cohorts",67.2741198278051,124.422700263379
"collaboraative",35.5170182006079,0
"collaborate",548.117749769804,197.057239388587
"collaborating",0,271.231034175577
"collaboration",2083.0538370088,12116.8388621783
"collaborations",216.411360881194,992.000489317924
"collaborative",408.582082230514,184.068633727009
"collaboratively",0,89.7569235803726
"collateral",58.7573737215193,0
"colleagues",2.40531196154724,124.236531471539
"collect",1650.95519333005,6443.42675692748
"collected",4790.9028175373,4424.12937639599
"collecting",0,633.579636888857
"collection",8769.52228095038,5060.02258247244
"collections",0,79.4272629540397
"college",4206.95021160861,52951.356222625
"collegeedupreviewprogramphpcatoid=poid=returnto=",0,3.79794881701521
"collegeeduundergraduatedatasciencedata",0,79.3229047255735
"collegelevel",0,51.9738779654832
"colleges",1955.83141481431,10249.9815268603
"colorado",0,79.1353565258776
"columbia",0,628.663867838728
"columbus",23.4055377147494,385.36906473073
"­columbus",0,71.3299288391138
"comajor",0,51.7842853269616
"combination",3.17119194993805,4524.94894952868
"combine",442.129903573164,2280.50413832648
"combined",53.0823688739137,397.347423819301
"combines",5.22102960524354,0
"combining",0,5.05989686806127
"comcommonssicgibinssialiashtmlfid=imlusen",0,0
"come",1065.71535317799,2505.9475923628
"comes",750.284079531547,0
"comfortable",13.3029523629653,0
"coming",0,196.806823722643
"comments",20.5279725558427,1989.53703341149
"commerce",0,0
"commitment",0,426.330800220494
"committee",29574.2642430899,36980.053889321
"committees",19.9169237205513,849.929909577754
"common",2900.579059145,9564.84848601963
"­common",0,25.4031735277919
"commonalities",0,14.9498749393443
"commonly",414.117154017801,1043.23773139186
"commons",0,79.0294248217517
"commonwealth",1.89152051602312,0
"commun",13.9319400504084,0
"communicate",1586.07183186965,5341.43040192927
"communicate",0,89.0862734675939
"communicated",1288.78564942463,0
"communicating",921.832522179221,731.404828355451
"communication",6141.98485792386,23178.9945189504
"communications",0,815.243713490685
"communicative",0,0
"communicators",0,0.450565077105892
"communities",900.63816415006,1374.93271598067
"community",14832.1082010628,26402.2725982953
"communitybased",152.444169766419,0
"companies",276.331145674164,561.582989920349
"company",310.490407147653,7.13255199597285
"comparable",66.3461663234926,181.559007965991
"comparative",4.88102416400836,0
"comparatively",0,0
"compare",2.51183462959793,90.7058162321457
"compared",369.098669144182,0
"comparison",1187.42319416234,2.26452392401129
"comparisons",15.584393663722,452.537161410752
"compassion",11.3055311867462,68.720081216427
"compelled",0,10.0957614644146
"compelling",897.808233058911,1300.1036947559
"compendium",0.889674749708003,0
"compete",0,28.6049487394716
"competence",0,47.2173436750718
"competencies",28.5451874671427,206.621629817017
"competency",0,503.12051690173
"competes",0,21.6879317029069
"competing",0,180.009935659993
"competition",323.07916502944,0
"competitions",107.296122084952,0
"competitive",0,68.8103855699206
"competitiveness",0,120.420967259565
"complement",27.8462321153699,1679.51937407485
"complementary",2.866402888233,675.885019063956
"complementedbut",10.126547294608,0
"complete",539.076420284348,378.319982074434
"completed",0,67.888453333036
"completes",3.17442639893574,0
"completing",0,646.070293000757
"completion",345.696408948788,4653.02025309247
"complex",299.961400339358,13314.6014216961
"complexities",131.51161205249,0
"complexity",18.8344432050607,522.980502670571
"compliance",0.0812163978494624,0
"complicated",6.07628342919712,0
"complicates",0,40.3498743364868
"complication",0,121.018924113361
"component",10.0816506401665,68.9538107979143
"components",530.866811136577,56.7244137084737
"composed",0,239.393875538757
"composing",0.299881245324492,0
"compound",7.54494204222959,77.6830245083685
"compounded",0,31.8647046612222
"comprehend",11.0092778620485,0
"comprehensive",0.253769687177203,609.328153767869
"comprising",0,12.4299334435089
"compromise",0,64.4960923663214
"computation",357.947250916129,436.549560700248
"computational",10049.3627326368,17539.242937573
"computationally",27.6529335018295,0
"computationdriven",6.07628342919712,0
"computer",15145.8701450253,47492.3625609379
"computer",0,136.772954687784
"computerized",40.8312726032474,0
"computers",61.5918031499071,22.8255043826306
"computing",13848.7312030865,41425.4561307447
"compuutational",17.9725273980813,0
