"word","interim_cent","final_cent"
"ascertain",0.00200704920975255,0
"ascertaining",0.00128212375959067,0
"ashamed",0.000884832471787599,0.000381305801217374
"ashua",0,0.00197364355777096
"ask",0.000740153449332828,0.000100112336422216
"asked",0,0.00300393644505388
"asking",0.00321882999011676,0.000444690385132579
"aspects",0.0261959253829495,0.0173285258369806
"aspiring",0,0.000510467272868885
"aspx",0,2.8283392320082e-05
"assembling",0,0.000395945583665087
"assembly",0,0.000790000022845124
"assemblys",0,4.37752532527002e-05
"assert",0,0.00156490986610129
"assertions",0.000774224811401422,0
"asserts",0,0.000597209443498099
"assess",0.00113029778348965,0.00705154936032574
"assessed",0.00186335848445945,0.00170954121328438
"assessing",0.00167968828502697,0.00516131932752746
"assessment",0.0698384424280635,0.022367588679869
"assessments",0.000429464185305773,9.18368503611303e-05
"assi",0.000212026514342552,0
"assign",0,6.97017524000202e-05
"assignments",0.00231812544760865,0.00136136410809011
"assist",0.00552969100386028,0.00605641633161618
"assistance",0,0.000632718353610023
"assistant",0.00435252720234262,0.00108767112428085
"assistants",0.00136413080843757,0.0021170207872065
"assistantship",0,0.00174609500718824
"assistantships",0.000482604006385018,0
"assisting",0,0.000128520862688677
"associate",0,0.00100146924143027
"associated",0.00433694991811773,0.00986922128850989
"associates",0.00507827757754253,0.0159167586081054
"association",0.00336688711557277,0.00301817527538286
"asssociations",7.62434104107877e-05,0
"assume",0,0.00120952322580935
"assumptions",0,6.21365694098703e-05
"assurance",0,0.00115607139309622
"assurances",0.000141202333344107,0
"astronomy",0.00269311915859593,0.00206728807756112
"atlanta",0.00269377135411671,0.00331584747622654
"attack",0,0.000790248423840644
"attainment",0,0.00027663436214683
"attempts",0,2.92552613424895e-05
"attend",0,0.000161639251489981
"attendants",0.000101666118134398,0
"attention",0,0.000665055860766162
"attitudes",0.00179572952756112,0
"attract",0.0166725363765528,0.00811793416681897
"attracting",0.0274616360314845,0.00578179097564195
"attractive",0,0.00514453742989948
"attribute",0,0.000556038645828625
"attributed",0,1.50493321082055e-05
"attributes",0,0.002334319466141
"attrition",0,0.00077557198252223
"audience",0.0056397904770422,0.00424212598490048
"audiences",0.00685795841862128,0.000108268061318201
"augmented",7.72415143715057e-05,8.45897181466692e-05
"august",0.00750293686452855,0.000512658907260316
"austin",0.00100404585612661,0.00163152492386124
"authoring",0,4.93860792043343e-05
"automated",0,0.00199546793616377
"automaticallyand",0,0.00038370701591828
"autonomous",0,0.0004073702783344
"autonomously",0,0.000178851849816135
"autonomy",0,0.000439047579440928
"availability",0.000619672759424246,0.00776186864387012
"available",0.0347775110035312,0.02239744493527
"averett",0,2.48058438714403e-06
"avoid",0.00190224670616965,0.00689401772448462
"avoiding",0.00144213309456202,0.000904905388477248
"avvisati",0,0.000835670560254575
"awaits",0,0.000204402403329099
"aware",0,0.00393855218642686
"awareness",9.75567396944308e-05,0.00418202063792465
"away",0,0.00308723647461381
"awesome",8.89831636546312e-05,9.70193208809177e-05
"b",1.0432698122925e-05,0.00179200220163876
"ba",0,0.00199059688158239
"bachelor",0,0.000235340534565109
"bachelors",0.00777528649986538,0.00810691533446644
"back",0.000404753830790284,0
"background",0.00519667186409008,0.00573907554413601
"backgrounds",0.0179856511425819,0.0153911816911421
"backing",0,0.000151150203938337
"backkgrounds",0.000267651721838645,0
"balance",0.00139057149694134,0
"balanced",0,0.00191664594087747
"balancing",0,0.00232283425893354
"ball",0,0
"ballantine",0,3.85783788232271e-05
"band",0,0.000783123256016907
"bandwidth",0,0.000852738827187364
"bank",0,6.4952422933834e-05
"barriers",0,0.00570621746744636
"barrow",0,0.000127770191633585
"baru",0,0.000496520173514261
"base",0,0.00255496242691533
"based",0.0266668381560474,0.0100944171137372
"basemetrics",0,0.0121944426225849
"basic",0.00211983161461268,0.0234483360545494
"basis",0.00153251132679953,0.000160103239306754
"baskin",0,3.30373629624889e-05
"batch",0,0.00244018195331411
"baumer",0,3.27172861574767e-06
"bay",0,0.0045958219611113
"bayesian",0.00131384104938126,0
"baywilliams",0,8.22519408869776e-05
"bcceea",1.45880097154382e-14,0
"beautifulsoup",0,0.000572650111779534
"beauty",0,0.000937557127122747
"become",0.00128738710716269,0.0155689768996631
"becomes",0,0.00529498194074364
"becoming",0.00288257874150166,0.000614012049711609
"beeen",0.000267651721838647,0
"befits",0,0.00150177723957754
"began",0.00279713259785788,0.00159538870678431
"begin",0.00570756154594642,0.00478904584481464
"beginning",0.0145022067851287,0.0101258879914594
"begins",0.00170175042125575,0.00125137018691306
"begun",0,0.00343112760210266
"behave",0,6.97017524002961e-05
"behavior",0.000102807271529506,0.00198404945143971
"behavioral",0,0.00049251155926304
"behaviors",0.00179572952756112,0
"behind",0,0.00134965386689219
"behoove",0,0.00202163402993739
"behooves",0,0.00262166114263379
"behrman",0,0.00083432940740391
"beings",0.000406157997655375,0.000223541657094325
"beliefs",0,0.00677519276965562
"belongs",0,0.00339142245914726
"beneficial",0.0322467355066053,0.00553179956724172
"benefit",0.0263863300357012,0.0205399713333373
"benefited",0,0.000805755961011042
"benefits",0.0125031579331194,0.0020001483523627
"berends",0,0.000615187194782859
"berg",0,2.91632598774964e-06
"bergstroms",0,0.000579408229213445
"berk",0.000162913742566484,0
"berkeley",0.00960005775886053,0.0296942953205575
"berkeleyeducurriculum",0,3.27172861574767e-06
"berkeleyedunewsdatascienceeducationopportunities",0,1.61964992035071e-05
"berman",0,0.000178030637701891
"bernoulli",0,3.27172861574767e-06
"best",0.102962612420364,0.0237823525017686
"better",0.0125132337081077,0.0133208036044129
"betty",0.00100780272032434,0
"beyond",0.0069386965259343,0.00579364470019477
"bhef",0,0.00266856225488888
"bhefcomsitesdefaultfilesbhefinvestingindsapdf",0,3.27172861574767e-06
"bhew",0.00123090381553239,0
"bi",0,3.14116099207834e-07
"bias",0.00443368878740269,0.00618679503065472
"biased",0.00353998171216934,0.000985087466569983
"biases",0.00118190432591681,0.00309463418749765
"biases",0,2.50220457071703e-06
"biemer",0,2.91632598807408e-06
"big",0.00888582284371415,0.0629239980173845
"bigdata",0,0.000461786906600308
"billions",0,0.000452251177178944
"biographical",0,0.000923605527173004
"biographies",0,0.000869070561145792
"biological",0.00065427554787362,0
"biology",0.000518294627335507,0.0024903973576085
"biostatisstics",0.0003533786311752,0
"biostatistics",0.00370248246195477,0
"birch",3.01727388771918e-05,0
"bjc",0,1.83483131122303e-05
"black",0,0.00170866331166821
"blacksburg",0,0.00241810457254534
"blend",0,0.0006034590782828
"blended",0.00762476703528652,0
"blooms",0,0.000597209443498237
"blur",0.00279633338072986,0
"board",0.00346530605093248,0.00472579725813957
"bodies",0,0.00134918436111021
"body",0.00173748304154976,0.00679279608153582
"boland",0,0.000924887979353315
"bonds",0,0.000360404884538322
"books",0,3.85783788230377e-05
"boot",0,0.0328763736208089
"born",0,0.000150123272542137
"borrowed",0,0.000307099938004971
"borrowing",0.000455849212144308,0.000357068019268029
"bothoften",6.15224370360641e-05,0
"boundaries",0.000645354288440001,0.00176893470244498
"box",0.0359904255705804,0.017041280682787
"boyd",0.000102376346565609,0
"bp",0,0
"braganza",0,6.74907631138969e-07
"brandnew",0,0.00161599918509776
"bray",0,0
"breaches",0.00117547777544311,0
"breadth",0.00146532786626514,0.00647640179677242
"bren",0.00345427973471313,0.000892731677813512
"bressoud",0,8.6347262563647e-09
"brian",0,0.000772130682779984
"bridge",0.00203655900736469,0.0025058841194618
"bridges",0,0.00110220907780188
"bridging",0,7.94927052236575e-06
"brief",0.000632976199421056,0
"brighthive",0,0.000772130682779935
"bring",0.0131617331813935,0
"bringing",0.00674679348304141,0.000135055111951486
"brings",0.00421289136967512,0.000188958534444564
"britain",0.00014120233334411,0
"broad",0.0796510116175553,0.0306272148131116
"broaden",0.00569674287425805,0.00766625417774532
"broadening",0.00116449707663642,0.00664343192542864
"broader",0.00954205938854973,0.0126617543496627
"broadest",0,5.15348858910475e-05
"broadly",0.00323176409924603,0.00520863459345768
"brochure",0,0.000430207806571916
"broker",0,0.000945242109247273
"brought",0.00263851957941575,0.000819554157183929
"browsedatasciencelanguages=en",0,0.000793347926736948
"browser",0,0.000699263330483432
"browsing",0,5.50727724950972e-06
"bryant",0,7.56085242919066e-06
"bs",0,0.00658638526300165
"budget",0.00762476703528652,0
"budgetary",0,0.00137703433583873
"budgets",0,0.00389134734277174
"build",0.0432680716304378,0.015838809659305
"builders",0,0.000280910366936472
"building",0.0297234878243572,0.00823784997162178
"buildings",0,0.000407370278334425
"builds",0.00126357871259403,0.00418133041734104
"built",0.000451409138610628,0.0167732695564934
"bullshit",0,2.11080764259824e-05
"burden",0,0.00140214335556628
"bureau",0.00133225179770417,0.00316272087430539
"burgeoning",0,0.00119401358094756
"buried",0,0.00117955719885932
"burnett",0,0.000496520241620697
"buser",0,0.000835668995660825
"business",0.0187706504918805,0.0758812575555675
"business",0,3.69893372747677e-05
"businesses",0.00131384104938126,0.000960311429222728
"businesshigher",0,0.000952592803671889
"busy",0.00166067009568388,0
"butler",2.47256164985083e-05,1.86760593725102e-05
"byproducts",0,0.00162582567041237
"c",7.62434308507278e-05,0.00191957920727772
"c",0,0.00496019188923816
"cadre",0,0.00842324594335682
"calculations",0.00128212375959068,0
"calculus",0,0.0118382833090064
"california",0.0136288915857343,0.0444112424145499
"call",0.00190076542726321,0.000381305801217138
"called",0.000924770660317392,0
"calling",0.000256672907429919,0.000833705471204139
"cambridge",0,0.000162776545285187
"cameras",0.000699751780252035,0.000507154539170176
"camp",0.00216026797025901,0.00563013165455082
"campaigns",0.0025589299153985,0.00232494844649198
"campbell",0,0
"campo",0,0.000496520173514217
"camps",0.00184182996596959,0.027382135194009
"campus",0.00430807069540147,0.00175646435531046
"campuses",0.000760710694776199,0.00503791859803894
"campuswide",0,0.00395186755732161
"can",0.453966326476903,0.124391931315852
"canadian",3.57462109661602e-05,0
"cancer",8.99264104015849e-05,0.000316789336654369
"cancerous",0.000820393143434971,0.000109344794079757
"candid",0,0.000192894303294211
"candidates",0.00114767351565301,0.00387428550556161
"candor",0.00219730422651432,0.00118200963782744
"canned",0,0.000423655941489556
"capabilities",0.000726462956535938,0.00557644618367715
"capability",0,0.00458726207993366
"capable",0.00171776061134894,0.000814594017753912
"capacities",0.00279713259785788,0.001857941460219
"capacity",0.00110401149303548,0.00331514144762915
"capitalization",0,2.81694990183714e-05
"capstone",0.00353650756237625,0.071296517860709
"capstonelike",0.00267172686461138,0
"capstones",0.000560189490579438,4.11759056993057e-05
"capture",0,0.00330443778304068
"captured",0.000746921092178603,0
"captures",0,0.00287454022329893
"car",0,2.81694990184531e-05
"card",0,0.00060042356055446
"cards",0.000699751780252032,0
"care",0.00255894204358538,0.0022693304619626
"career",0.0108895464650251,0.02372745811297
"careers",0.00679662155874724,0.0185554493309148
"careful",0.00050705548734756,0.00110579796978652
"carefully",0.00161983952570269,0.000849140555808918
"carl",0,0.000579408229213792
"carnegie",0.00536925295182815,0.00393562673370294
"carnegie",0,0.0014197834480436
"carolina",0,0.000937557127122526
"carpentries",0,0.000180788267088957
"carpentry",0,0.00204056760850318
"carreer",0.000308056076297993,0
"carried",0,4.01036564803458e-05
"carriquiry",0,7.18878244045028e-05
"carry",0.000268161030131779,0
"carrying",0.000796113208294793,0
"case",0.0145353895175734,0.0074451754216281
"cases",0,0.00327422464305235
"catalyze",0.00136794874831604,0
"categories",0,0.00427717148251685
"category",0.000249412698556058,0
"causal",0,0.00194192797215217
"causally",7.35567598498272e-05,0
"causes",0,0.000942990364039089
"cbe",0,8.62574007291983e-05
"ccac",0,0.00201341366472231
"ccgatecheducontentminorcomputationaldataanalysis",0,1.9854072380838e-05
"ceded",0.000167584934600571,0
"celestial",0.00128212375959067,0
"cellular",0,5.18598110937496e-05
"census",0.00184691429038878,0.00316272087430542
"censuses",0.00013153792468117,0
"center",0.00872757188178879,0.00155699549618634
"centered",0.00288647612676406,0.000198395123348303
"centers",0.003459897455631,0.00399203467383084
"central",0.00221092494546965,0.00183482199046167
"centrality",0,0.000813392014825896
"century",0.00245606285112396,0
"ceremony",3.57462109661586e-05,0
"certain",0,0.0140843882878486
"certainly",0.0015802574945701,0.00212143689279446
"certificate",0.00682401649306395,0.0575749228847405
"certificates",0.00507827757754253,0.0378003852752475
"certify",0.00507827757754253,0.00332124804169767
"cetinkayarundel",0.00245768980727231,0
"cha",0,0.00098473896330782
"chain",0,0.0021668082702426
"chairs",0,0.000415396815644304
"chaitan",0,0.000496520173513989
"challenge",0.000538726012940752,0.0155247311819192
"challenges",0.0155012068258794,0.0301555853895589
"challenging",0.00399424734920265,0.0122410408332094
"chance",0.000287344594360584,0.000347068158413503
"change",0.00417645642052491,0.017343064795626
"changed",0.00104495297704367,0.000268537886259814
"changes",0.0391449443191937,0.00328294964349093
"changing",0.00115090682705479,0.00335361240859364
"chapter",0.0229161534484975,0.0235253360387216
"chapters",0.000148656944138269,0.00110562120925551
"character",0,0.00076800289314112
"characteristic",0,0.00085560911370926
"characteristics",0.00150595376924422,0.00323798823088808
"characterize",0.00401275874694701,0.000554793999990484
"charge",0,0.000192894303294076
"charles",0,0.000772130682780186
"chart",0.000820393143434974,0.000109344794080115
"check",0,0.000609214558108172
"checking",0,0.00224042647304807
"chemicals",0,5.00296709470622e-05
"chemistry",0.00269311915859593,0.00206728807756106
"chemists",0.00219730422651432,0.000485754644243241
"chen",0.000308193013034078,0.000154106250330297
"chetty",0,0.000522477917684974
"chettys",0,0.000133024116980526
"chiang",0,0.000154106105651191
"chicago",0.00748396549996867,0.00421537980716318
"chief",0.00186050211853091,0.00132833119244718
"children",0,0.00200936680494299
"childrens",0.00110569120332502,0
"chin",0,6.97135409223154e-05
"china",0,0.000776952502858838
"chinas",0,8.00006469728839e-06
"choice",0,0.00208237695072313
"choices",0.00423653636016826,0.00173729434583947
"choose",0.00614421954609856,0.000432630629492499
"choosing",0.00415506274341586,0.00177411084407675
"choosing",0,5.15348858910154e-05
"chosen",0.00188070571249119,0.00218014598331357
"chuang",0,0.00312981648363738
"cities",0.00703523565757258,0.00404338789745085
"citizen",0,0.00319831412965278
"citizens",0,0.00595336199845002
"citizenship",0.000331406512173026,0
"city",0.00217242677390297,0.0096330248027554
"civil",0.00205631602223082,0.000977471121473627
"claims",0,0.000781127439988879
"clark",0.00132032359322793,0
"class",0.00163658258118028,0.0050045265789647
"classes",0.0125793657756971,0.015621967753521
"classification",0,0.00186981167574527
"classroom",0.00843924075622476,0.00779339209581813
"classrooms",0,0.000579408229213442
"classwork",0.00124221153506116,0.000948603959583208
"clean",0,0.00575167955691341
"cleaning",0,0.0044978668884793
"cleansing",0,0.00454400568283992
"clear",0.00178151555004873,0.00562270948712459
"clearer",0.00136425654827075,0
"clearinghouse",0.000320615648368365,0.00141492190559714
"clearly",0.002682882131511,0.00218033325659511
"client",0.00046575022499004,0.00118546661343873
"clients",0,8.82808339654479e-05
"climate",9.17323177031008e-05,0
"clinical",8.99264104015849e-05,0.00105604611008458
"closely",0.000262698861232536,0.00101881128865222
"closest",0,0.00102354215476613
"cloud",0,0.0161468452103083
"cloudbased",0,0.000675500637057826
"clustering",0,0.00134965386689232
"clusters",0,0.000502280214643848
"cmda",0,0.000870496797728372
"cmj",0,0
"co",0.00102163402187186,0
"coaching",0.000305185328239231,0
"cocurricular",0.00615313931542721,0
"code",0.0127335354805366,0.0207846697352911
"coded",0,0.000412848324989171
"codella",6.97339488333457e-05,0.000497663416341752
"codeorg",0,0.000485269601601516
"codes",0,0.0139489059552065
"codified",0,0.0020902081647014
"coding",0,0.00845528641984479
"cognition",0,0.000925064079836157
"cognitive",0,0.00346386813272587
"cognizant",0,0.00412157716065813
"coherence",0,0.000233074259013666
"cohesion",0.0015802574945701,0
"cohesive",0,0.00180931994100598
"cohortbased",0,0.000487049670090837
"cohorts",0.0011787523351377,0.00112519469693328
"collaboraative",0.000656915562858745,0
"collaborate",0.0112493245499993,0.00071870584818383
"collaborating",0,0.00049917904543271
"collaboration",0.0768262951149727,0.0178956604331714
"collaborations",0.00299107444598023,0.00102447798696179
"collaborative",0.0138576866539746,0.00261476343023526
"collaboratively",0,0.000956740771800372
"collateral",0.00762476703528652,0
"colleagues",0.00103456558996621,0.00046937676637497
"collect",0.00248619834314272,0.00835179114187751
"collected",0.0108172564295541,0.00494584562120817
"collecting",0,0.00390200310711124
"collection",0.0125570140862485,0.0177560778717903
